0271,10000 LUZIANE DO MUCURA,23
0271,10123 PAULINHO PROMOÇÕES,11
0271,10333 DAVID GARCÊS,2
0271,10456 GLEIDSON DA BOA AGUA,4
0271,10777 PAULO DA JUDITE,8
0271,10789 FLÁVIO CASCAVELENSE,6
0271,11000 FREITAS DA SAÚDE,29
0271,11222 SEBASTIÃO UCHÔA,3
0271,11777 DIONES LIMA,1
0271,12123 NENEM DA VIUVA,14
0271,12888 NETO POLI,10
0271,13123 PROFESSOR ADEILDO,7
0271,13222 FÁBIA NAPOLEAO,2
0271,13444 TIAGO ROCHA,4
0271,13789 PROFESSOR ERIVAN,1
0271,18777 FABIO MARTINS,1
0271,20111 ALEUTON SEM RECURSO,1
0271,22000 CLAUDEMIR TOCA FOGO,8
0271,22100 NÚBIA DO ABRIGO MASCOTINHO,7
0271,22111 VINÍCIUS OLINDA,11
0271,22222 RAFAEL AZEVEDO,4
0271,22555 RAFAEL OLIVEIRA,2
0271,22777 GUI DA PADARIA,1
0271,22999 PITANGA DA FUNERÁRIA,6
0271,27000 LAURO CARDOSO,1
0271,27111 DIEGO MARADONA,1
0271,27123 MARCIO RABELO,4
0271,27456 ENFERMEIRA MARCIA,2
0271,27888 MARCELO DO PAREDÃO,1
0271,27999 JUNIOR GENRO JULIO,1
0271,28007 JOSUÉ CORREIA,1
0271,28111 JORGE RODRIGUES,1
0271,28123 PRISCILA LIMA,7
0271,28777 CLENILDO QUEIROZ,1
0271,28888 VALDECIR,10
0271,40000 VIEIRA DO TIQUINHO,34
0271,40111 ALLISON CAMILO,1
0271,40123 BETO RAMIRES,5
0271,40444 ADONIAS DO TURISMO,3
0271,40555 NOVO CONSTRUÇÃO,14
0271,44000 OLIVEIRA SILVA,4
0271,44123 GAVIÃO SILVA,3
0271,44444 KEKEU DO MUCURA,4
0271,44456 JEOVANE DO GÁS,2
0271,44555 LURDENIS VIEIRA,3
0271,44789 LUCIÉDSON FREITAS,2
0271,44900 SHEIK DO DR BRUNO,3
0271,45123 DUDU DA CAPONGA,1
0271,45222 YURI MOTA,1
0271,45555 FRANCISCO DO BALBINO,2
0271,45678 JUNIOR DO ZE AIRTON,2
0271,45777 BRUMARK,1
0271,70555 HELENA PORFÍRIO,2
