0281,10111 PROFESSORA NONATA COSTA,1
0281,10123 PAULINHO PROMOÇÕES,13
0281,10333 DAVID GARCÊS,4
0281,10456 GLEIDSON DA BOA AGUA,7
0281,10777 PAULO DA JUDITE,15
0281,10789 FLÁVIO CASCAVELENSE,9
0281,11000 FREITAS DA SAÚDE,2
0281,11222 SEBASTIÃO UCHÔA,5
0281,11789 EDUARDO CRUZ,1
0281,12123 NENEM DA VIUVA,6
0281,12345 DR GUTEMBERG,2
0281,12777 VITORIA MARTINS,2
0281,12888 NETO POLI,5
0281,13123 PROFESSOR ADEILDO,6
0281,13444 TIAGO ROCHA,7
0281,13789 PROFESSOR ERIVAN,7
0281,18000 PROFESSOR JOSÉ BESOURO,1
0281,18133 ANIZIA,1
0281,18444 ELIANE,1
0281,20333 CELIA DAS MARIAS,1
0281,22000 CLAUDEMIR TOCA FOGO,5
0281,22100 NÚBIA DO ABRIGO MASCOTINHO,5
0281,22111 VINÍCIUS OLINDA,5
0281,22222 RAFAEL AZEVEDO,7
0281,22444 EDILENE QUEROGA,1
0281,22555 RAFAEL OLIVEIRA,2
0281,22777 GUI DA PADARIA,2
0281,22888 LEIDIANE CIRÍACO,3
0281,22999 PITANGA DA FUNERÁRIA,1
0281,27000 LAURO CARDOSO,2
0281,27111 DIEGO MARADONA,1
0281,27123 MARCIO RABELO,16
0281,27456 ENFERMEIRA MARCIA,4
0281,27777 SERGINHO PARATLETA,1
0281,27888 MARCELO DO PAREDÃO,3
0281,27999 JUNIOR GENRO JULIO,1
0281,28007 JOSUÉ CORREIA,4
0281,28123 PRISCILA LIMA,8
0281,28333 ADILENE NOBRE,2
0281,28555 DR RUBENS,1
0281,28777 CLENILDO QUEIROZ,2
0281,28888 VALDECIR,6
0281,40000 VIEIRA DO TIQUINHO,11
0281,40111 ALLISON CAMILO,3
0281,40123 BETO RAMIRES,4
0281,40222 NETA FREITAS,1
0281,40444 ADONIAS DO TURISMO,1
0281,40555 NOVO CONSTRUÇÃO,11
0281,44000 OLIVEIRA SILVA,1
0281,44333 ELISANGELA SILVA,1
0281,44444 KEKEU DO MUCURA,3
0281,44456 JEOVANE DO GÁS,2
0281,44555 LURDENIS VIEIRA,5
0281,44567 NETO DANTAS,2
0281,44789 LUCIÉDSON FREITAS,5
0281,44900 SHEIK DO DR BRUNO,1
0281,45112 LUCIANA,1
0281,45234 ALZANIR,1
0281,45444 PALOMA DELRIO,1
0281,45555 FRANCISCO DO BALBINO,4
0281,45678 JUNIOR DO ZE AIRTON,2
0281,45777 BRUMARK,3
0281,45888 ZE DO JORNAL,2
0281,70123 LU MAIA,1
0281,70555 HELENA PORFÍRIO,1
