0121,10123 PAULINHO PROMOÇÕES,1
0121,10456 GLEIDSON DA BOA AGUA,4
0121,10777 PAULO DA JUDITE,1
0121,10789 FLÁVIO CASCAVELENSE,3
0121,11000 FREITAS DA SAÚDE,2
0121,11111 PASTORA HELENA CORDEIRO,1
0121,11222 SEBASTIÃO UCHÔA,25
0121,11777 DIONES LIMA,1
0121,12777 VITORIA MARTINS,1
0121,13123 PROFESSOR ADEILDO,2
0121,18999 PROFESSOR BOSCO,1
0121,22000 CLAUDEMIR TOCA FOGO,1
0121,22111 VINÍCIUS OLINDA,6
0121,22555 RAFAEL OLIVEIRA,1
0121,22888 LEIDIANE CIRÍACO,2
0121,22999 PITANGA DA FUNERÁRIA,5
0121,27000 LAURO CARDOSO,1
0121,28028 MAILSON,3
0121,28123 PRISCILA LIMA,12
0121,28124 MARLY DO BENJAMIN,1
0121,28456 HAVAGARDO SILVA,2
0121,28777 CLENILDO QUEIROZ,4
0121,28888 VALDECIR,2
0121,40000 VIEIRA DO TIQUINHO,1
0121,40123 BETO RAMIRES,78
0121,40555 NOVO CONSTRUÇÃO,4
0121,44000 OLIVEIRA SILVA,1
0121,44789 LUCIÉDSON FREITAS,1
0121,45222 YURI MOTA,1
0121,45777 BRUMARK,1
0121,70100 RUBENILTON,1
