0254,10000 LUZIANE DO MUCURA,2
0254,10123 PAULINHO PROMOÇÕES,12
0254,10333 DAVID GARCÊS,3
0254,10456 GLEIDSON DA BOA AGUA,5
0254,10555 PROFESSORA ADRIANA,2
0254,10610 KINZINHO DO VOLMIR,1
0254,10777 PAULO DA JUDITE,12
0254,10789 FLÁVIO CASCAVELENSE,10
0254,11000 FREITAS DA SAÚDE,10
0254,11111 PASTORA HELENA CORDEIRO,2
0254,11222 SEBASTIÃO UCHÔA,9
0254,11999 JAIRO TAXISTA,2
0254,12123 NENEM DA VIUVA,1
0254,12555 HELIO ALEGRIA,1
0254,12789 DAYANE,1
0254,12888 NETO POLI,5
0254,13123 PROFESSOR ADEILDO,1
0254,13222 FÁBIA NAPOLEAO,2
0254,13444 TIAGO ROCHA,1
0254,13789 PROFESSOR ERIVAN,1
0254,18666 DR AURÉLIO,1
0254,22000 CLAUDEMIR TOCA FOGO,5
0254,22100 NÚBIA DO ABRIGO MASCOTINHO,4
0254,22111 VINÍCIUS OLINDA,6
0254,22222 RAFAEL AZEVEDO,4
0254,22777 GUI DA PADARIA,2
0254,22999 PITANGA DA FUNERÁRIA,9
0254,27000 LAURO CARDOSO,6
0254,27007 SAMIA REGIS,2
0254,27123 MARCIO RABELO,3
0254,27456 ENFERMEIRA MARCIA,1
0254,27888 MARCELO DO PAREDÃO,1
0254,27999 JUNIOR GENRO JULIO,1
0254,28123 PRISCILA LIMA,6
0254,28888 VALDECIR,10
0254,40000 VIEIRA DO TIQUINHO,11
0254,40111 ALLISON CAMILO,2
0254,40123 BETO RAMIRES,2
0254,40444 ADONIAS DO TURISMO,2
0254,40555 NOVO CONSTRUÇÃO,10
0254,40789 GIRLANE DO CEDRO,1
0254,44000 OLIVEIRA SILVA,1
0254,44123 GAVIÃO SILVA,3
0254,44444 KEKEU DO MUCURA,4
0254,44456 JEOVANE DO GÁS,2
0254,44555 LURDENIS VIEIRA,1
0254,44567 NETO DANTAS,1
0254,44789 LUCIÉDSON FREITAS,5
0254,45222 YURI MOTA,1
0254,45234 ALZANIR,1
0254,45555 FRANCISCO DO BALBINO,3
0254,45888 ZE DO JORNAL,1
0254,70555 HELENA PORFÍRIO,1
