0166,10000 LUZIANE DO MUCURA,1
0166,10456 GLEIDSON DA BOA AGUA,11
0166,10789 FLÁVIO CASCAVELENSE,13
0166,11000 FREITAS DA SAÚDE,40
0166,12123 NENEM DA VIUVA,4
0166,12777 VITORIA MARTINS,1
0166,12888 NETO POLI,1
0166,13123 PROFESSOR ADEILDO,3
0166,13444 TIAGO ROCHA,2
0166,18888 PROFESSOR SILVESTRE,1
0166,22000 CLAUDEMIR TOCA FOGO,2
0166,22111 VINÍCIUS OLINDA,2
0166,22999 PITANGA DA FUNERÁRIA,2
0166,27000 LAURO CARDOSO,1
0166,28028 MAILSON,1
0166,28888 VALDECIR,32
0166,40000 VIEIRA DO TIQUINHO,4
0166,40555 NOVO CONSTRUÇÃO,6
0166,40789 GIRLANE DO CEDRO,35
0166,44567 NETO DANTAS,26
0166,45112 LUCIANA,1
