0161,10000 LUZIANE DO MUCURA,1
0161,10123 PAULINHO PROMOÇÕES,4
0161,10333 DAVID GARCÊS,4
0161,10456 GLEIDSON DA BOA AGUA,17
0161,10777 PAULO DA JUDITE,12
0161,10789 FLÁVIO CASCAVELENSE,4
0161,11000 FREITAS DA SAÚDE,1
0161,11222 SEBASTIÃO UCHÔA,3
0161,11444 EVILÁSIO DANTAS,26
0161,12123 NENEM DA VIUVA,1
0161,12888 NETO POLI,4
0161,13123 PROFESSOR ADEILDO,3
0161,13222 FÁBIA NAPOLEAO,3
0161,13444 TIAGO ROCHA,1
0161,13789 PROFESSOR ERIVAN,4
0161,18000 PROFESSOR JOSÉ BESOURO,2
0161,22000 CLAUDEMIR TOCA FOGO,1
0161,22111 VINÍCIUS OLINDA,13
0161,22555 RAFAEL OLIVEIRA,5
0161,22999 PITANGA DA FUNERÁRIA,1
0161,27000 LAURO CARDOSO,1
0161,27888 MARCELO DO PAREDÃO,17
0161,28028 MAILSON,1
0161,28888 VALDECIR,3
0161,40000 VIEIRA DO TIQUINHO,6
0161,40111 ALLISON CAMILO,1
0161,40123 BETO RAMIRES,38
0161,40555 NOVO CONSTRUÇÃO,34
0161,44123 GAVIÃO SILVA,1
0161,44222 LALÁ,1
0161,44555 LURDENIS VIEIRA,1
0161,44567 NETO DANTAS,1
0161,44789 LUCIÉDSON FREITAS,1
0161,44900 SHEIK DO DR BRUNO,29
0161,45444 PALOMA DELRIO,1
0161,45678 JUNIOR DO ZE AIRTON,18
0161,70000 RONALDO FEITOSA,17
