0080,10123 PAULINHO PROMOÇÕES,1
0080,10456 GLEIDSON DA BOA AGUA,5
0080,10777 PAULO DA JUDITE,7
0080,10789 FLÁVIO CASCAVELENSE,7
0080,11000 FREITAS DA SAÚDE,6
0080,12123 NENEM DA VIUVA,5
0080,12888 NETO POLI,1
0080,13444 TIAGO ROCHA,2
0080,13789 PROFESSOR ERIVAN,1
0080,22000 CLAUDEMIR TOCA FOGO,1
0080,22111 VINÍCIUS OLINDA,6
0080,27000 LAURO CARDOSO,3
0080,27456 ENFERMEIRA MARCIA,1
0080,28123 PRISCILA LIMA,12
0080,28777 CLENILDO QUEIROZ,2
0080,28888 VALDECIR,26
0080,40000 VIEIRA DO TIQUINHO,6
0080,40123 BETO RAMIRES,3
0080,40555 NOVO CONSTRUÇÃO,10
0080,44111 DODÓ,2
0080,44123 GAVIÃO SILVA,2
0080,44555 LURDENIS VIEIRA,2
0080,44567 NETO DANTAS,3
0080,45444 PALOMA DELRIO,1
0080,45678 JUNIOR DO ZE AIRTON,1
0080,45888 ZE DO JORNAL,1
0080,70000 RONALDO FEITOSA,1
