0186,10000 LUZIANE DO MUCURA,17
0186,10123 PAULINHO PROMOÇÕES,6
0186,10333 DAVID GARCÊS,2
0186,10456 GLEIDSON DA BOA AGUA,9
0186,10777 PAULO DA JUDITE,11
0186,10789 FLÁVIO CASCAVELENSE,24
0186,11000 FREITAS DA SAÚDE,5
0186,11111 PASTORA HELENA CORDEIRO,1
0186,11222 SEBASTIÃO UCHÔA,3
0186,12123 NENEM DA VIUVA,1
0186,12888 NETO POLI,9
0186,13123 PROFESSOR ADEILDO,10
0186,13222 FÁBIA NAPOLEAO,10
0186,13444 TIAGO ROCHA,2
0186,13789 PROFESSOR ERIVAN,4
0186,18777 FABIO MARTINS,1
0186,18999 PROFESSOR BOSCO,8
0186,22000 CLAUDEMIR TOCA FOGO,3
0186,22100 NÚBIA DO ABRIGO MASCOTINHO,1
0186,22111 VINÍCIUS OLINDA,7
0186,22888 LEIDIANE CIRÍACO,2
0186,22999 PITANGA DA FUNERÁRIA,1
0186,27000 LAURO CARDOSO,2
0186,27123 MARCIO RABELO,6
0186,27888 MARCELO DO PAREDÃO,2
0186,27999 JUNIOR GENRO JULIO,1
0186,28007 JOSUÉ CORREIA,3
0186,28111 JORGE RODRIGUES,5
0186,28123 PRISCILA LIMA,5
0186,28124 MARLY DO BENJAMIN,1
0186,28456 HAVAGARDO SILVA,1
0186,28888 VALDECIR,18
0186,40000 VIEIRA DO TIQUINHO,6
0186,40111 ALLISON CAMILO,1
0186,40123 BETO RAMIRES,4
0186,40555 NOVO CONSTRUÇÃO,9
0186,44444 KEKEU DO MUCURA,1
0186,44555 LURDENIS VIEIRA,4
0186,44567 NETO DANTAS,6
0186,44789 LUCIÉDSON FREITAS,3
0186,45121 MAZE,1
0186,45222 YURI MOTA,2
0186,45678 JUNIOR DO ZE AIRTON,1
0186,45777 BRUMARK,16

