0169,10000 LUZIANE DO MUCURA,2
0169,10123 PAULINHO PROMOÇÕES,1
0169,10456 GLEIDSON DA BOA AGUA,2
0169,10777 PAULO DA JUDITE,5
0169,10789 FLÁVIO CASCAVELENSE,17
0169,11222 SEBASTIÃO UCHÔA,7
0169,12888 NETO POLI,9
0169,13123 PROFESSOR ADEILDO,5
0169,13444 TIAGO ROCHA,41
0169,13789 PROFESSOR ERIVAN,6
0169,22111 VINÍCIUS OLINDA,12
0169,22999 PITANGA DA FUNERÁRIA,1
0169,28777 CLENILDO QUEIROZ,3
0169,28888 VALDECIR,1
0169,40123 BETO RAMIRES,2
0169,40888 ENFERMEIRA NATECIA,7
0169,44789 LUCIÉDSON FREITAS,7
