0272,10123 PAULINHO PROMOÇÕES,10
0272,10222 MICHAEL SULLYVAN,1
0272,10333 DAVID GARCÊS,5
0272,10456 GLEIDSON DA BOA AGUA,4
0272,10555 PROFESSORA ADRIANA,1
0272,10777 PAULO DA JUDITE,11
0272,10789 FLÁVIO CASCAVELENSE,7
0272,11000 FREITAS DA SAÚDE,12
0272,11111 PASTORA HELENA CORDEIRO,1
0272,11222 SEBASTIÃO UCHÔA,3
0272,11666 LIBERATO FILHO,1
0272,11789 EDUARDO CRUZ,1
0272,12123 NENEM DA VIUVA,4
0272,12345 DR GUTEMBERG,1
0272,12555 HELIO ALEGRIA,2
0272,12666 MARIA ELENICE,3
0272,12777 VITORIA MARTINS,1
0272,12888 NETO POLI,8
0272,13123 PROFESSOR ADEILDO,10
0272,13222 FÁBIA NAPOLEAO,5
0272,13444 TIAGO ROCHA,8
0272,13789 PROFESSOR ERIVAN,7
0272,18000 PROFESSOR JOSÉ BESOURO,1
0272,18400 UELITON FARIAS,1
0272,22000 CLAUDEMIR TOCA FOGO,2
0272,22100 NÚBIA DO ABRIGO MASCOTINHO,15
0272,22111 VINÍCIUS OLINDA,5
0272,22222 RAFAEL AZEVEDO,13
0272,22555 RAFAEL OLIVEIRA,1
0272,22678 PASTORA PATRÍCIA,1
0272,22999 PITANGA DA FUNERÁRIA,3
0272,27000 LAURO CARDOSO,3
0272,27123 MARCIO RABELO,2
0272,27456 ENFERMEIRA MARCIA,3
0272,27888 MARCELO DO PAREDÃO,1
0272,27999 JUNIOR GENRO JULIO,1
0272,28123 PRISCILA LIMA,12
0272,28333 ADILENE NOBRE,2
0272,28666 FANTIQUIM,1
0272,28777 CLENILDO QUEIROZ,2
0272,28888 VALDECIR,6
0272,40000 VIEIRA DO TIQUINHO,4
0272,40111 ALLISON CAMILO,1
0272,40123 BETO RAMIRES,5
0272,40444 ADONIAS DO TURISMO,3
0272,40555 NOVO CONSTRUÇÃO,14
0272,40789 GIRLANE DO CEDRO,1
0272,44111 DODÓ,2
0272,44123 GAVIÃO SILVA,3
0272,44444 KEKEU DO MUCURA,6
0272,44456 JEOVANE DO GÁS,2
0272,44555 LURDENIS VIEIRA,1
0272,44567 NETO DANTAS,5
0272,44789 LUCIÉDSON FREITAS,7
0272,45112 LUCIANA,1
0272,45444 PALOMA DELRIO,2
0272,45555 FRANCISCO DO BALBINO,1
0272,45678 JUNIOR DO ZE AIRTON,1
0272,45888 ZE DO JORNAL,3
