0246,10000 LUZIANE DO MUCURA,4
0246,10123 PAULINHO PROMOÇÕES,5
0246,10456 GLEIDSON DA BOA AGUA,7
0246,10555 PROFESSORA ADRIANA,1
0246,10777 PAULO DA JUDITE,21
0246,10789 FLÁVIO CASCAVELENSE,6
0246,11000 FREITAS DA SAÚDE,8
0246,11111 PASTORA HELENA CORDEIRO,3
0246,11222 SEBASTIÃO UCHÔA,3
0246,11789 EDUARDO CRUZ,1
0246,12123 NENEM DA VIUVA,8
0246,12666 MARIA ELENICE,9
0246,12777 VITORIA MARTINS,1
0246,12888 NETO POLI,14
0246,13000 MARIA JÔ,2
0246,13123 PROFESSOR ADEILDO,10
0246,13444 TIAGO ROCHA,2
0246,13789 PROFESSOR ERIVAN,17
0246,22000 CLAUDEMIR TOCA FOGO,10
0246,22100 NÚBIA DO ABRIGO MASCOTINHO,1
0246,22111 VINÍCIUS OLINDA,6
0246,22555 RAFAEL OLIVEIRA,3
0246,22999 PITANGA DA FUNERÁRIA,1
0246,27000 LAURO CARDOSO,1
0246,27123 MARCIO RABELO,2
0246,27888 MARCELO DO PAREDÃO,5
0246,27999 JUNIOR GENRO JULIO,4
0246,28000 VLADIA DE OLIVEIRA,1
0246,28007 JOSUÉ CORREIA,1
0246,28123 PRISCILA LIMA,8
0246,28888 VALDECIR,4
0246,40000 VIEIRA DO TIQUINHO,2
0246,40111 ALLISON CAMILO,3
0246,40123 BETO RAMIRES,3
0246,40444 ADONIAS DO TURISMO,2
0246,40555 NOVO CONSTRUÇÃO,6
0246,44123 GAVIÃO SILVA,3
0246,44333 ELISANGELA SILVA,1
0246,44456 JEOVANE DO GÁS,1
0246,44555 LURDENIS VIEIRA,9
0246,44567 NETO DANTAS,4
0246,44789 LUCIÉDSON FREITAS,3
0246,44900 SHEIK DO DR BRUNO,2
0246,45121 MAZE,1
0246,45123 DUDU DA CAPONGA,1
0246,45444 PALOMA DELRIO,1
0246,45555 FRANCISCO DO BALBINO,1
0246,45678 JUNIOR DO ZE AIRTON,5
0246,45777 BRUMARK,4
