0294,10000 LUZIANE DO MUCURA,2
0294,10123 PAULINHO PROMOÇÕES,7
0294,10456 GLEIDSON DA BOA AGUA,3
0294,10777 PAULO DA JUDITE,5
0294,10789 FLÁVIO CASCAVELENSE,3
0294,11000 FREITAS DA SAÚDE,4
0294,11111 PASTORA HELENA CORDEIRO,3
0294,11222 SEBASTIÃO UCHÔA,3
0294,11444 EVILÁSIO DANTAS,3
0294,11999 JAIRO TAXISTA,1
0294,12123 NENEM DA VIUVA,2
0294,12555 HELIO ALEGRIA,1
0294,12888 NETO POLI,2
0294,13123 PROFESSOR ADEILDO,6
0294,13222 FÁBIA NAPOLEAO,4
0294,13444 TIAGO ROCHA,7
0294,18777 FABIO MARTINS,1
0294,22000 CLAUDEMIR TOCA FOGO,1
0294,22100 NÚBIA DO ABRIGO MASCOTINHO,3
0294,22111 VINÍCIUS OLINDA,1
0294,22777 GUI DA PADARIA,1
0294,22888 LEIDIANE CIRÍACO,1
0294,22999 PITANGA DA FUNERÁRIA,1
0294,27000 LAURO CARDOSO,2
0294,27123 MARCIO RABELO,2
0294,27456 ENFERMEIRA MARCIA,2
0294,27777 SERGINHO PARATLETA,3
0294,27888 MARCELO DO PAREDÃO,2
0294,27999 JUNIOR GENRO JULIO,2
0294,28111 JORGE RODRIGUES,1
0294,28123 PRISCILA LIMA,5
0294,28888 VALDECIR,5
0294,40000 VIEIRA DO TIQUINHO,4
0294,40111 ALLISON CAMILO,2
0294,40123 BETO RAMIRES,2
0294,40555 NOVO CONSTRUÇÃO,6
0294,40888 ENFERMEIRA NATECIA,1
0294,44123 GAVIÃO SILVA,1
0294,44444 KEKEU DO MUCURA,2
0294,44555 LURDENIS VIEIRA,1
0294,44789 LUCIÉDSON FREITAS,3
0294,45111 BAMBAM DAS PEGADINHAS,1
0294,45121 MAZE,2
0294,45444 PALOMA DELRIO,1
0294,45555 FRANCISCO DO BALBINO,1
