0286,10000 LUZIANE DO MUCURA,29
0286,10123 PAULINHO PROMOÇÕES,11
0286,10222 MICHAEL SULLYVAN,1
0286,10333 DAVID GARCÊS,4
0286,10456 GLEIDSON DA BOA AGUA,1
0286,10777 PAULO DA JUDITE,6
0286,10789 FLÁVIO CASCAVELENSE,11
0286,11000 FREITAS DA SAÚDE,24
0286,11222 SEBASTIÃO UCHÔA,7
0286,12123 NENEM DA VIUVA,6
0286,12888 NETO POLI,10
0286,13000 MARIA JÔ,1
0286,13123 PROFESSOR ADEILDO,6
0286,13222 FÁBIA NAPOLEAO,2
0286,13444 TIAGO ROCHA,5
0286,13789 PROFESSOR ERIVAN,7
0286,22000 CLAUDEMIR TOCA FOGO,5
0286,22100 NÚBIA DO ABRIGO MASCOTINHO,6
0286,22111 VINÍCIUS OLINDA,6
0286,22222 RAFAEL AZEVEDO,3
0286,22555 RAFAEL OLIVEIRA,2
0286,22888 LEIDIANE CIRÍACO,1
0286,22999 PITANGA DA FUNERÁRIA,6
0286,27000 LAURO CARDOSO,2
0286,27123 MARCIO RABELO,5
0286,27456 ENFERMEIRA MARCIA,2
0286,27777 SERGINHO PARATLETA,1
0286,27999 JUNIOR GENRO JULIO,4
0286,28007 JOSUÉ CORREIA,3
0286,28111 JORGE RODRIGUES,1
0286,28123 PRISCILA LIMA,6
0286,28777 CLENILDO QUEIROZ,3
0286,28888 VALDECIR,11
0286,40000 VIEIRA DO TIQUINHO,34
0286,40123 BETO RAMIRES,6
0286,40444 ADONIAS DO TURISMO,2
0286,40555 NOVO CONSTRUÇÃO,16
0286,40789 GIRLANE DO CEDRO,1
0286,40888 ENFERMEIRA NATECIA,1
0286,44000 OLIVEIRA SILVA,1
0286,44111 DODÓ,3
0286,44123 GAVIÃO SILVA,1
0286,44444 KEKEU DO MUCURA,7
0286,44456 JEOVANE DO GÁS,1
0286,44555 LURDENIS VIEIRA,7
0286,44567 NETO DANTAS,1
0286,44789 LUCIÉDSON FREITAS,1
0286,44900 SHEIK DO DR BRUNO,1
0286,45121 MAZE,1
0286,45444 PALOMA DELRIO,1
0286,45678 JUNIOR DO ZE AIRTON,1
0286,45777 BRUMARK,4
0286,45888 ZE DO JORNAL,1
0286,70555 HELENA PORFÍRIO,2
