0207,10123 PAULINHO PROMOÇÕES,5
0207,10456 GLEIDSON DA BOA AGUA,1
0207,10777 PAULO DA JUDITE,7
0207,10789 FLÁVIO CASCAVELENSE,13
0207,11000 FREITAS DA SAÚDE,6
0207,11222 SEBASTIÃO UCHÔA,48
0207,12123 NENEM DA VIUVA,2
0207,12555 HELIO ALEGRIA,1
0207,12777 VITORIA MARTINS,1
0207,12888 NETO POLI,6
0207,13123 PROFESSOR ADEILDO,49
0207,13222 FÁBIA NAPOLEAO,2
0207,13444 TIAGO ROCHA,44
0207,13789 PROFESSOR ERIVAN,2
0207,22000 CLAUDEMIR TOCA FOGO,8
0207,22100 NÚBIA DO ABRIGO MASCOTINHO,2
0207,22111 VINÍCIUS OLINDA,2
0207,22222 RAFAEL AZEVEDO,3
0207,22300 GILBERTO DA MANGABEIRA,2
0207,22888 LEIDIANE CIRÍACO,1
0207,22999 PITANGA DA FUNERÁRIA,3
0207,27000 LAURO CARDOSO,4
0207,27456 ENFERMEIRA MARCIA,1
0207,27999 JUNIOR GENRO JULIO,12
0207,28007 JOSUÉ CORREIA,1
0207,28123 PRISCILA LIMA,14
0207,28666 FANTIQUIM,1
0207,28777 CLENILDO QUEIROZ,1
0207,28888 VALDECIR,1
0207,40000 VIEIRA DO TIQUINHO,3
0207,40123 BETO RAMIRES,1
0207,40444 ADONIAS DO TURISMO,4
0207,40456 JORDANA BRAGA,1
0207,40555 NOVO CONSTRUÇÃO,1
0207,44444 KEKEU DO MUCURA,5
0207,44555 LURDENIS VIEIRA,1
0207,44567 NETO DANTAS,1
0207,45121 MAZE,1
0207,45123 DUDU DA CAPONGA,1
0207,45678 JUNIOR DO ZE AIRTON,5
0207,45888 ZE DO JORNAL,2
