0165,10000 LUZIANE DO MUCURA,15
0165,10123 PAULINHO PROMOÇÕES,13
0165,10222 MICHAEL SULLYVAN,1
0165,10333 DAVID GARCÊS,6
0165,10456 GLEIDSON DA BOA AGUA,6
0165,10777 PAULO DA JUDITE,4
0165,10789 FLÁVIO CASCAVELENSE,10
0165,11000 FREITAS DA SAÚDE,29
0165,11222 SEBASTIÃO UCHÔA,9
0165,11789 EDUARDO CRUZ,1
0165,12123 NENEM DA VIUVA,14
0165,12666 MARIA ELENICE,1
0165,12888 NETO POLI,10
0165,13000 MARIA JÔ,1
0165,13123 PROFESSOR ADEILDO,10
0165,13222 FÁBIA NAPOLEAO,2
0165,13444 TIAGO ROCHA,10
0165,13567 PROFESSOR OZELITO,1
0165,13789 PROFESSOR ERIVAN,7
0165,18000 PROFESSOR JOSÉ BESOURO,1
0165,18713 JERUSALEM,2
0165,18999 PROFESSOR BOSCO,1
0165,22000 CLAUDEMIR TOCA FOGO,9
0165,22100 NÚBIA DO ABRIGO MASCOTINHO,6
0165,22111 VINÍCIUS OLINDA,4
0165,22222 RAFAEL AZEVEDO,4
0165,22300 GILBERTO DA MANGABEIRA,1
0165,22555 RAFAEL OLIVEIRA,3
0165,22888 LEIDIANE CIRÍACO,1
0165,22999 PITANGA DA FUNERÁRIA,5
0165,27000 LAURO CARDOSO,1
0165,27123 MARCIO RABELO,3
0165,27333 GALILEU,1
0165,27999 JUNIOR GENRO JULIO,1
0165,28111 JORGE RODRIGUES,3
0165,28123 PRISCILA LIMA,8
0165,28666 FANTIQUIM,1
0165,28777 CLENILDO QUEIROZ,2
0165,28888 VALDECIR,16
0165,40000 VIEIRA DO TIQUINHO,22
0165,40111 ALLISON CAMILO,3
0165,40444 ADONIAS DO TURISMO,1
0165,40555 NOVO CONSTRUÇÃO,19
0165,40789 GIRLANE DO CEDRO,2
0165,44000 OLIVEIRA SILVA,3
0165,44111 DODÓ,1
0165,44123 GAVIÃO SILVA,3
0165,44444 KEKEU DO MUCURA,9
0165,44555 LURDENIS VIEIRA,6
0165,44567 NETO DANTAS,1
0165,44900 SHEIK DO DR BRUNO,2
0165,45678 JUNIOR DO ZE AIRTON,1
0165,45777 BRUMARK,1
0165,70000 RONALDO FEITOSA,2
0165,70555 HELENA PORFÍRIO,1
