0149,10000 LUZIANE DO MUCURA,1
0149,10111 PROFESSORA NONATA COSTA,16
0149,10123 PAULINHO PROMOÇÕES,5
0149,10333 DAVID GARCÊS,2
0149,10555 PROFESSORA ADRIANA,1
0149,10610 KINZINHO DO VOLMIR,30
0149,10777 PAULO DA JUDITE,2
0149,11190 MAGALY MORAIS,3
0149,11999 JAIRO TAXISTA,1
0149,12777 VITORIA MARTINS,7
0149,12789 DAYANE,1
0149,12888 NETO POLI,14
0149,13123 PROFESSOR ADEILDO,5
0149,13222 FÁBIA NAPOLEAO,2
0149,13444 TIAGO ROCHA,3
0149,13789 PROFESSOR ERIVAN,4
0149,22000 CLAUDEMIR TOCA FOGO,1
0149,22100 NÚBIA DO ABRIGO MASCOTINHO,1
0149,22111 VINÍCIUS OLINDA,1
0149,22222 RAFAEL AZEVEDO,1
0149,22333 TAZIA XAVIER,9
0149,22999 PITANGA DA FUNERÁRIA,2
0149,27000 LAURO CARDOSO,3
0149,27111 DIEGO MARADONA,1
0149,27456 ENFERMEIRA MARCIA,3
0149,27888 MARCELO DO PAREDÃO,3
0149,27999 JUNIOR GENRO JULIO,22
0149,28123 PRISCILA LIMA,4
0149,28666 FANTIQUIM,22
0149,28888 VALDECIR,7
0149,40000 VIEIRA DO TIQUINHO,2
0149,40111 ALLISON CAMILO,25
0149,40123 BETO RAMIRES,1
0149,40444 ADONIAS DO TURISMO,25
0149,40555 NOVO CONSTRUÇÃO,4
0149,44000 OLIVEIRA SILVA,1
0149,44444 KEKEU DO MUCURA,5
0149,44456 JEOVANE DO GÁS,1
0149,44777 NILDE BORGES,2
0149,45121 MAZE,1
0149,45123 DUDU DA CAPONGA,9
0149,45555 FRANCISCO DO BALBINO,3
0149,70123 LU MAIA,1
0149,70133 LEILDA LELÊ,2
