0168,10000 LUZIANE DO MUCURA,4
0168,10123 PAULINHO PROMOÇÕES,3
0168,10456 GLEIDSON DA BOA AGUA,20
0168,10777 PAULO DA JUDITE,7
0168,10789 FLÁVIO CASCAVELENSE,1
0168,11000 FREITAS DA SAÚDE,39
0168,11222 SEBASTIÃO UCHÔA,5
0168,12123 NENEM DA VIUVA,1
0168,13123 PROFESSOR ADEILDO,7
0168,13444 TIAGO ROCHA,3
0168,13456 ENFERMEIRA LEUDA CARVALHO,3
0168,13789 PROFESSOR ERIVAN,5
0168,18777 FABIO MARTINS,1
0168,20333 CELIA DAS MARIAS,3
0168,22000 CLAUDEMIR TOCA FOGO,5
0168,22111 VINÍCIUS OLINDA,2
0168,22555 RAFAEL OLIVEIRA,1
0168,22777 GUI DA PADARIA,1
0168,22999 PITANGA DA FUNERÁRIA,3
0168,27123 MARCIO RABELO,6
0168,27456 ENFERMEIRA MARCIA,3
0168,28000 VLADIA DE OLIVEIRA,1
0168,28007 JOSUÉ CORREIA,20
0168,28123 PRISCILA LIMA,4
0168,28777 CLENILDO QUEIROZ,5
0168,28888 VALDECIR,9
0168,40000 VIEIRA DO TIQUINHO,5
0168,40111 ALLISON CAMILO,7
0168,40123 BETO RAMIRES,10
0168,40555 NOVO CONSTRUÇÃO,8
0168,44111 DODÓ,1
0168,44444 KEKEU DO MUCURA,3
0168,44789 LUCIÉDSON FREITAS,7
0168,44900 SHEIK DO DR BRUNO,4
0168,45678 JUNIOR DO ZE AIRTON,1
0168,70100 RUBENILTON,6
