0223,10123 PAULINHO PROMOÇÕES,5
0223,10222 MICHAEL SULLYVAN,3
0223,10456 GLEIDSON DA BOA AGUA,4
0223,10777 PAULO DA JUDITE,1
0223,10789 FLÁVIO CASCAVELENSE,13
0223,11000 FREITAS DA SAÚDE,29
0223,11111 PASTORA HELENA CORDEIRO,1
0223,11222 SEBASTIÃO UCHÔA,3
0223,11789 EDUARDO CRUZ,2
0223,11888 SÉRGIO DO TANGA,1
0223,12123 NENEM DA VIUVA,2
0223,12888 NETO POLI,7
0223,13000 MARIA JÔ,1
0223,13123 PROFESSOR ADEILDO,6
0223,13222 FÁBIA NAPOLEAO,2
0223,13444 TIAGO ROCHA,3
0223,13789 PROFESSOR ERIVAN,1
0223,18024 JOJO,1
0223,18111 SILVIA DECORAÇÕES,1
0223,22000 CLAUDEMIR TOCA FOGO,4
0223,22100 NÚBIA DO ABRIGO MASCOTINHO,5
0223,22111 VINÍCIUS OLINDA,4
0223,22222 RAFAEL AZEVEDO,2
0223,22444 EDILENE QUEROGA,1
0223,22555 RAFAEL OLIVEIRA,1
0223,22888 LEIDIANE CIRÍACO,2
0223,22999 PITANGA DA FUNERÁRIA,4
0223,27000 LAURO CARDOSO,3
0223,27123 MARCIO RABELO,5
0223,27456 ENFERMEIRA MARCIA,3
0223,27888 MARCELO DO PAREDÃO,1
0223,27999 JUNIOR GENRO JULIO,1
0223,28007 JOSUÉ CORREIA,2
0223,28028 MAILSON,1
0223,28111 JORGE RODRIGUES,1
0223,28123 PRISCILA LIMA,4
0223,28456 HAVAGARDO SILVA,1
0223,28777 CLENILDO QUEIROZ,2
0223,28888 VALDECIR,12
0223,40000 VIEIRA DO TIQUINHO,9
0223,40123 BETO RAMIRES,6
0223,40444 ADONIAS DO TURISMO,2
0223,40555 NOVO CONSTRUÇÃO,25
0223,40789 GIRLANE DO CEDRO,2
0223,44000 OLIVEIRA SILVA,1
0223,44111 DODÓ,1
0223,44123 GAVIÃO SILVA,3
0223,44444 KEKEU DO MUCURA,6
0223,44555 LURDENIS VIEIRA,6
0223,44567 NETO DANTAS,1
0223,44789 LUCIÉDSON FREITAS,2
0223,45000 MAJU,1
0223,45121 MAZE,2
0223,45222 YURI MOTA,1
0223,45555 FRANCISCO DO BALBINO,1
0223,45777 BRUMARK,2
0223,70123 LU MAIA,1
0223,70555 HELENA PORFÍRIO,2
